Fecha,Hora,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [°C],D.Viento [Med] [°],P.Rocio [Med] [°C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
4/30/2011,1:45:00,12.81,79.06,0,9.65,80.91,6.14,0,0,3.11
4/30/2011,2:00:00,12.8,80.05,0,9.14,238.1,5.84,0,0,2.17
4/30/2011,2:15:00,12.8,82.27,0,8.63,224.21,5.74,0,0,3.97
4/30/2011,2:30:00,12.79,82.15,0,8.71,81.33,5.79,0,0,2.47
4/30/2011,2:45:00,12.78,82.83,0,8.35,222.71,5.57,0,0,2.49
4/30/2011,3:00:00,12.77,83.04,0,8.19,336.37,5.45,0,0,1.42
4/30/2011,3:15:00,12.76,84.38,0,8.03,320.89,5.53,0,0,1.24
4/30/2011,3:30:00,12.75,85.31,0,7.6,228.44,5.26,0,0,1.66
4/30/2011,3:45:00,12.74,86.27,0,7.38,123.88,5.21,0,0,2.17
4/30/2011,4:00:00,12.73,83.08,0,7.3,71.38,4.58,0,0,4.01
4/30/2011,4:15:00,12.72,81.45,0,7.37,72.71,4.36,0,0,3.97
4/30/2011,4:30:00,12.71,78.83,0,7.37,62.06,3.89,0,0,3.79
4/30/2011,4:45:00,12.7,82.2,0,6.64,138.3,3.77,0,0,2.06
4/30/2011,5:00:00,12.69,84.67,0,6.08,71.99,3.66,0,0,3.43
4/30/2011,5:15:00,12.68,80.39,0,6.4,92.75,3.23,0,0,3.77
4/30/2011,5:30:00,12.67,80.05,0,6.48,93.01,3.25,0,0,1.74
4/30/2011,5:45:00,12.67,78.75,0,6.42,84.7,2.95,0,0.81,3.38
4/30/2011,6:00:00,12.71,78.34,0,6.49,141.63,2.95,0,8.1,2.77
4/30/2011,6:15:00,12.82,76.86,0,6.59,119.96,2.77,0,16.91,3.38
4/30/2011,6:30:00,13.07,75.29,0,6.92,43.01,2.79,0,83.65,2.44
4/30/2011,6:45:00,13.52,73.22,0,7.37,215.86,2.84,0,174.34,2.68
4/30/2011,7:00:00,13.57,68.32,0,8.35,128.76,2.76,0,238.58,2.07
4/30/2011,7:15:00,13.58,63.08,0,9.3,193.72,2.55,-0.01,305.69,3.8
4/30/2011,7:30:00,13.59,58.77,0,11.05,121.07,3.2,0,374.94,4.44
4/30/2011,7:45:00,13.59,55.28,0,12.54,156.13,3.72,0.01,444.9,3.68
4/30/2011,8:00:00,13.6,53.12,0,13.29,183.85,3.85,0,510.61,3.47
4/30/2011,8:15:00,13.6,47.49,0,15.22,53.25,4.02,0,585.21,7.71
4/30/2011,8:30:00,13.61,43.35,0,16,25.93,3.44,0,651.11,9.21
4/30/2011,8:45:00,13.61,41.97,0,16.51,26.17,3.45,0.01,719.19,11.25
4/30/2011,9:00:00,13.61,40.03,0,16.91,27.92,3.13,0.01,782.21,12.52
4/30/2011,9:15:00,13.62,38.41,0,17.48,25.12,3.06,0,836.05,11.13
4/30/2011,9:30:00,13.62,36.42,0,18.03,20.24,2.8,0.01,887.9,10.07
4/30/2011,9:45:00,13.62,33.82,0,18.56,31.79,2.23,0.01,934.54,10.58
4/30/2011,10:00:00,13.62,34.13,0,18.67,33.88,2.45,0,976.99,10.88
4/30/2011,10:15:00,13.63,33.95,0,19.01,36.64,2.67,0,1010.17,11.2
4/30/2011,10:30:00,13.63,33.07,0,19.13,31.64,2.41,0,1045.18,13.07
4/30/2011,10:45:00,13.63,34.51,0,19.24,34.19,3.11,0,1068.98,13.91
4/30/2011,11:00:00,13.63,34.07,0,19.72,34.42,3.36,0,1086.58,14.35
4/30/2011,11:15:00,13.63,34.58,0,19.84,9.07,3.68,0,1099.78,12.12
4/30/2011,11:30:00,13.63,33.46,0,20.16,9.01,3.49,0,996.85,13.33
4/30/2011,11:45:00,13.63,32.96,0,20.51,12.19,3.59,0,1131.25,12.83
4/30/2011,12:00:00,13.63,33.58,0,20.59,8.65,3.92,0,1135.55,12.13
4/30/2011,12:15:00,13.63,32.21,0,20.83,4.14,3.54,0,1147.36,12.02
4/30/2011,12:30:00,13.63,28.74,0,21.32,2.82,2.36,0,926.02,12.6
4/30/2011,12:45:00,13.63,27.06,0,21.05,358.46,1.27,0,1136.71,13.43
4/30/2011,13:00:00,13.64,26.57,0,21.76,15.11,1.63,0,1133.34,12.49
4/30/2011,13:15:00,13.64,24.12,0,21.58,357.11,0.13,0,1117.98,13.24
4/30/2011,13:30:00,13.64,22.26,0,21.79,343.15,-0.79,0,1088.38,12.46
4/30/2011,13:45:00,13.65,24.24,0,21.53,356.29,0.13,0,1062.88,11.79
4/30/2011,14:00:00,13.65,22.59,0,22.08,350.25,-0.4,0,1023.43,10.7
4/30/2011,14:15:00,13.65,24.79,0,21.98,324.33,0.86,0,970.51,9.66
4/30/2011,14:30:00,13.65,25.71,0,21.83,338.43,1.21,0,925.4,11.16
4/30/2011,14:45:00,13.66,25.35,0,21.61,320.63,0.87,0,886.92,11.95
4/30/2011,15:00:00,13.66,26.25,0,21.58,357.27,1.32,0,837.97,11.79
4/30/2011,15:15:00,13.66,24.37,0,21.8,338.11,0.48,0,786.53,10.2
4/30/2011,15:30:00,13.66,25.64,0,21.86,359.74,1.24,0,729.92,10.81
4/30/2011,15:45:00,13.66,24.59,0,21.87,341.36,0.66,0,666.27,9.38
4/30/2011,16:00:00,13.66,25.05,0,21.54,6.95,0.64,0,602.11,10.58
4/30/2011,16:15:00,13.66,24.89,0,21.35,25.91,0.39,0,538.01,12.43
4/30/2011,16:30:00,13.66,24.82,0,20.95,28.81,0.01,0,476.97,10.68
4/30/2011,16:45:00,13.65,24.87,0,20.65,24.2,-0.22,0,408.79,10.37
4/30/2011,17:00:00,13.66,25.86,0,20.58,14.37,0.26,0,330.22,9.5
4/30/2011,17:15:00,13.65,28.35,0,19.8,36.38,0.86,0,261.48,11.63
4/30/2011,17:30:00,13.65,30.06,0,19.29,43.57,1.23,0,186.91,10.97
4/30/2011,17:45:00,13.65,31.87,0,18.61,13.9,1.45,0,117.35,11.4
4/30/2011,18:00:00,13.64,34,0,17.94,14.85,1.75,0,59.28,10.57
4/30/2011,18:15:00,13.19,37.7,0,17.07,28.53,2.43,0,9.24,6.52
4/30/2011,18:30:00,13.01,42.19,0,16.52,26.37,3.53,0,1.31,6.46
4/30/2011,18:45:00,12.99,45.6,0,15.95,30.55,4.12,0,0,7.04
4/30/2011,19:00:00,12.97,49.03,0,15.53,35.07,4.78,0,0,9.13
4/30/2011,19:15:00,12.96,52.14,0,15.19,39.42,5.36,0,0,7.23
4/30/2011,19:30:00,12.95,55.01,0,14.93,39.87,5.89,0,0,8.97
4/30/2011,19:45:00,12.94,57.95,0,14.64,26.33,6.38,0,0,8.38
4/30/2011,20:00:00,12.93,60.18,0,14.22,48.4,6.54,0,0,6.96
4/30/2011,20:15:00,12.92,62.23,0,13.99,36.65,6.81,0,0,5.74
4/30/2011,20:30:00,12.92,64.73,0,13.64,40.05,7.06,0,0,4.49
4/30/2011,20:45:00,12.91,66.56,0,13.19,56.33,7.03,0,0,6.22
4/30/2011,21:00:00,12.9,67.72,0,12.97,40.9,7.07,0,0,6.47
4/30/2011,21:15:00,12.89,69.79,0,12.57,55.43,7.14,0,0,6.49
4/30/2011,21:30:00,12.89,68.21,0,12.23,67.73,6.48,0,0,5.1
4/30/2011,21:45:00,12.88,69.59,0,11.95,68.79,6.51,0,0,6.61
4/30/2011,22:00:00,12.87,68.81,0,11.58,71.37,5.99,0,0,6.26
4/30/2011,22:15:00,12.87,67.98,0,11.29,73.58,5.53,0,0,4.89
4/30/2011,22:30:00,12.86,72.88,0,11.01,68.44,6.28,0,0,5.24
4/30/2011,22:45:00,12.86,70.64,0,10.85,63.04,5.67,0,0,4.94
4/30/2011,23:00:00,12.85,75.71,0,10.92,50.44,6.75,0,0,3.86
4/30/2011,23:15:00,12.85,76.2,0,10.34,108.02,6.28,0,0,2.78
4/30/2011,23:30:00,12.84,78.32,0,10.06,177.86,6.41,0,0,1.68
4/30/2011,23:45:00,12.84,79.28,0,9.62,94.42,6.16,0,0,1.45
05/01/2011,0:00:00,12.86,74.28,0,9.67,104.16,5.26,0,0,1.88
05/01/2011,0:15:00,12.86,75.67,0,9.31,136.3,5.18,0,0,1.51
05/01/2011,0:30:00,12.82,79.03,0,9.1,104.76,5.61,0,0,1.75
05/01/2011,0:45:00,12.81,80.26,0,9.03,78.54,5.77,0,0,4.53
05/01/2011,1:00:00,12.81,79.02,0,8.85,89.03,5.37,0,0,4.23
05/01/2011,1:15:00,12.8,79.71,0,7.99,84.32,4.64,0,0,4.66
05/01/2011,1:30:00,12.79,74.81,0,8.47,64.28,4.2,0,0,5.47
05/01/2011,1:45:00,12.79,74.91,0,8.34,69.55,4.09,0,0,3.21
05/01/2011,2:00:00,12.78,73.2,0,8.18,71.03,3.61,0,0,4.41
05/01/2011,2:15:00,12.77,73.4,0,7.96,79.05,3.43,0,0,4.12
05/01/2011,2:30:00,12.76,79.6,0,7.51,83.46,4.17,0,0,2.97
05/01/2011,2:45:00,12.76,76.99,0,7.6,76.81,3.76,0,0,3.2
05/01/2011,3:00:00,12.75,73.79,0,7.47,90.55,3.04,0,0,3.43
05/01/2011,3:15:00,12.74,71.62,0,7.19,65.73,2.34,0,0,4.71
05/01/2011,3:30:00,12.73,70.93,0,7.14,88.97,2.16,0,0,3.66
05/01/2011,3:45:00,12.72,73.74,0,6.73,17.41,2.31,0,0,2.3
05/01/2011,4:00:00,12.72,81.8,0,6.08,168.5,3.17,0,0,2.98
05/01/2011,4:15:00,12.7,73.85,0,6.42,66.89,2.03,0,0,5.55
05/01/2011,4:30:00,12.7,76.45,0,6.07,59.81,2.16,0,0,3.14
05/01/2011,4:45:00,12.69,78.27,0,5.75,86.7,2.21,0,0,3.57
05/01/2011,5:00:00,12.67,79.98,0,5.44,201.55,2.21,0,0,2.29
05/01/2011,5:15:00,12.67,79.49,0,5.14,111.31,1.83,0,0,2.91
05/01/2011,5:30:00,12.66,73.58,0,5.72,51.36,1.31,0,0,2.63
05/01/2011,5:45:00,12.65,76.82,0,5.52,326.45,1.72,0,1.12,2.63
05/01/2011,6:00:00,12.7,81.61,0,4.41,151.75,1.5,0,8.52,2.14
05/01/2011,6:15:00,12.82,79.24,0,4.95,101.66,1.61,0,17.11,3.76
05/01/2011,6:30:00,13.1,72.02,0,6.28,69.67,1.52,0,93.82,3.39
05/01/2011,6:45:00,13.54,62.78,0,8.24,58.04,1.48,-0.01,181.73,4.37
05/01/2011,7:00:00,13.57,63.34,0,8.44,189.22,1.79,-0.01,240.9,2.39
05/01/2011,7:15:00,13.58,63.37,0,8.16,225.17,1.53,-0.01,305,2.48
05/01/2011,7:30:00,13.59,57.98,0,9.48,182.46,1.51,0,372.74,2.62
05/01/2011,7:45:00,13.59,54.55,0,10.76,232.55,1.86,0.01,443.11,3.43
05/01/2011,8:00:00,13.6,55.92,0,11.37,230.78,2.79,0.01,512.79,3.79
05/01/2011,8:15:00,13.6,53.29,0,12.39,272.84,3.06,0,574.14,2.89
05/01/2011,8:30:00,13.6,52.47,0,13.02,231.47,3.43,0,633.71,4.44
05/01/2011,8:45:00,13.61,50.09,0,13.77,199.08,3.46,0,697.93,3.05
05/01/2011,9:00:00,13.61,45.95,0,14.8,297.81,3.18,0,762.35,3.29
05/01/2011,9:15:00,13.62,44.49,0,15.38,250.39,3.24,0.01,814.01,5.52
05/01/2011,9:30:00,13.62,41.83,0,16.36,265.89,3.26,0.01,865.43,4.13
05/01/2011,9:45:00,13.62,39.85,0,16.86,267.91,3.02,0,910.27,6.43
05/01/2011,10:00:00,13.62,36.89,0,17.81,261,2.78,0,955.82,5.56
05/01/2011,10:15:00,13.63,34.69,0,18.55,223.7,2.57,0,993.94,5.56
05/01/2011,10:30:00,13.63,34.22,0,18.76,197.06,2.57,0,989.72,4.94
05/01/2011,10:45:00,13.63,34.85,0,18.34,215.3,2.46,0.01,423.23,5.76
05/01/2011,11:00:00,13.63,36.32,0,18.81,267.38,3.45,0,785.55,6.01
05/01/2011,11:15:00,13.63,36.3,0,20.18,16.39,4.66,0,1034.33,6.06
05/01/2011,11:30:00,13.64,35.98,0,20.46,313.98,4.79,0,937.91,5.6
05/01/2011,11:45:00,13.63,37.78,0,20.03,305.21,5.1,0,631.32,4.43
05/01/2011,12:00:00,13.64,38.4,0,20.72,330.6,5.96,0,849,6.71
05/01/2011,12:15:00,13.64,38.68,0,20.72,49.93,6.07,0,741.51,5.95
05/01/2011,12:30:00,13.64,39.5,0,20.49,62.15,6.17,0,625.27,8.73
05/01/2011,12:45:00,13.64,40.64,0,20.45,81.23,6.54,0,539.88,10.55
05/01/2011,13:00:00,13.64,44.15,0,19.3,77.08,6.72,-0.01,370.78,10.39
05/01/2011,13:15:00,13.64,43.97,0,19.63,90.78,6.96,0,397.25,5.07
05/01/2011,13:30:00,13.64,44.66,0,19.49,93.94,7.06,0,258.31,5.23
05/01/2011,13:45:00,13.64,48.28,0,18.86,90.45,7.63,0,302.46,10.69
05/01/2011,14:00:00,13.64,48.53,0,19.27,83.72,8.08,0,440.65,9.97
05/01/2011,14:15:00,13.65,47.68,0,19.81,66.26,8.31,0,415.1,6.19
05/01/2011,14:30:00,13.65,44.7,0,19.91,61.97,7.45,0,310.59,9.97
05/01/2011,14:45:00,13.65,41.99,0,20.56,40.16,7.12,0,506.55,9.5
05/01/2011,15:00:00,13.65,43.63,0,20.5,52.25,7.62,0,500.93,8.68
05/01/2011,15:15:00,13.65,39.78,0,20.22,39.48,6.04,0,358.98,11.09
05/01/2011,15:30:00,13.65,40.74,0,20.11,35.96,6.27,0,285.19,11.1
05/01/2011,15:45:00,13.65,43.92,0,20.03,50.03,7.25,0,489.24,8.26
05/01/2011,16:00:00,13.65,37.59,0,20.92,62.05,5.83,0,469.71,16.23
05/01/2011,16:15:00,13.65,39.19,0,20.19,30.13,5.79,-0.01,378.54,13.32
05/01/2011,16:30:00,13.65,43.4,0,19.93,60.6,6.96,0,450.83,9.34
05/01/2011,16:45:00,13.65,51.31,0,19.06,91.5,8.7,0,200.03,6.18
05/01/2011,17:00:00,13.64,53.63,0,18.1,83.56,8.47,0,105.53,9.14
05/01/2011,17:15:00,13.64,55.59,0,17.64,81.87,8.57,0,75.32,12.76
05/01/2011,17:30:00,13.63,56.18,0,17.54,73.62,8.64,0,107.69,9.4
05/01/2011,17:45:00,13.63,45.42,0,17.7,30.74,5.65,0,22.12,6.39
05/01/2011,18:00:00,13.61,41.64,0,17.66,356.38,4.38,0,39.04,5.64
05/01/2011,18:15:00,13.19,44.07,0,17.1,32.11,4.66,0,9.33,4.51
05/01/2011,18:30:00,12.99,62.96,0,15.8,76.7,8.69,0,1.11,3.47
05/01/2011,18:45:00,12.96,64.16,0,15.24,297.02,8.45,0,0,2.77
05/01/2011,19:00:00,12.95,62.08,0,14.65,295.25,7.4,0,0,2.8
05/01/2011,19:15:00,12.94,75.7,0,13.98,281.18,9.7,0,0,5.34
05/01/2011,19:30:00,12.93,81.71,0,13.32,308.97,10.23,0,0,4
05/01/2011,19:45:00,12.92,84.16,0,13.05,304.06,10.41,0,0,3.92
05/01/2011,20:00:00,12.92,85.77,0,12.77,287.82,10.43,0,0,2.19
05/01/2011,20:15:00,12.91,86.96,0,12.51,234.61,10.37,0,0,1.35
05/01/2011,20:30:00,12.9,84.86,0,12.31,18.97,9.8,0,0,2.56
05/01/2011,20:45:00,12.9,84.95,0,12.09,265.87,9.6,0,0,2.65
